"/屈服强度","/时间","/温度","1050℃+150MPa蠕变条件/相对时间","1150℃+100MPa蠕变条件/相对时间","_id","Al","B","C","Co","Cr","Fe","Gr","Hf","Mn","Mo","N","Nb","Nb+Ta","Ni","Re","Ru","Si","Ta","Ti","W","Y","Zr","冷挤压/冷挤压壁厚尺寸","力学性能/应变率","加压/压强","加热/温度","变形测试/屈服强度","变形测试/温度","变形测试/等效压力","变形测试/饱和压力","固溶处理/时间","固溶处理/温度","备注","应变/临界应变","应变/应变温度","应变测试/冲击速率","应变测试/时间","拉伸实验/温度","拉伸实验/载荷强度","摘录出处","数据DOI","数据审核者","数据来源方式","数据生产者","数据采集时间","时效/时效时间","时效/时效温度","时效处理/时间","时效处理/温度","材料牌号","样品中位置/样品中位置","样品尺寸/d1","样品尺寸/d4","样品尺寸/d5","样品尺寸/样品d0","模锻/模锻","渗氮/合金中的含氮量","炉冷/温度","热处理/应变温度","热挤压/热挤压温度","真应变/真应变","退火/退火时间","退火/退火温度","锯齿/锯齿类型","锻造/锻造温度"
,,,,"0.990","ObjectId(""5b4ccc45e6b1a819a85d6a61"")","6",,,"-","4",,,,,"1",,,,"balance","4","4",,"5","0.5","5",,,,"-5.02s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC54",,,,,,,,,,,,,,,
,,,,"0.959","ObjectId(""5b4ccc49e6b1a819a85d6a63"")","6",,,"-","4",,,,,"1",,,,"balance","4","4",,"5","0.5","5",,,,"-5.88s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC54",,,,,,,,,,,,,,,
,,,,"0.949","ObjectId(""5b4ccc4ee6b1a819a85d6a65"")","6",,,"-","4",,,,,"1",,,,"balance","4","4",,"5","0.5","5",,,,"-6.04s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC54",,,,,,,,,,,,,,,
,,,,"0.974","ObjectId(""5b4ccc53e6b1a819a85d6a67"")","6",,,"-","4",,,,,"1",,,,"balance","4","4",,"5","0.5","5",,,,"-5.57s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC54",,,,,,,,,,,,,,,
,,,,"0.995","ObjectId(""5b4ccc58e6b1a819a85d6a69"")","6",,,"-","4",,,,,"1",,,,"balance","4","4",,"5","0.5","5",,,,"-4.50s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC54",,,,,,,,,,,,,,,
,,,,"0.969","ObjectId(""5b4ccc67e6b1a819a85d6a6f"")","6",,,"-","4",,,,,"1",,,,"balance","4","4",,"5","0.5","5",,,,"-5.68s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC54",,,,,,,,,,,,,,,
,,,,"0.979","ObjectId(""5b4ccc6be6b1a819a85d6a71"")","6",,,"-","4",,,,,"1",,,,"balance","4","4",,"5","0.5","5",,,,"-5.49s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC54",,,,,,,,,,,,,,,
,,,,"0.985","ObjectId(""5b4ccc75e6b1a819a85d6a75"")","6",,,"-","4",,,,,"1",,,,"balance","4","4",,"5","0.5","5",,,,"-5.30s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC54",,,,,,,,,,,,,,,
,,,,"0.964","ObjectId(""5b4ccc7ae6b1a819a85d6a77"")","6",,,"-","4",,,,,"1",,,,"balance","4","4",,"5","0.5","5",,,,"-5.79s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC54",,,,,,,,,,,,,,,
,,,,"0.903","ObjectId(""5b4ccc89e6b1a819a85d6a7b"")","6",,,"-","4",,,,,"1",,,,"balance","4","4",,"5","0.5","5",,,,"-6.43s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC54",,,,,,,,,,,,,,,
,,,,"0.892","ObjectId(""5b4ccc8ee6b1a819a85d6a7d"")","6",,,"-","4",,,,,"1",,,,"balance","4","4",,"5","0.5","5",,,,"-6.51s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC54",,,,,,,,,,,,,,,
,,,,"0.851","ObjectId(""5b4ccc92e6b1a819a85d6a7f"")","6",,,"-","4",,,,,"1",,,,"balance","4","4",,"5","0.5","5",,,,"-6.84s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC54",,,,,,,,,,,,,,,
,,,,"0.831","ObjectId(""5b4ccc97e6b1a819a85d6a81"")","6",,,"-","4",,,,,"1",,,,"balance","4","4",,"5","0.5","5",,,,"-6.87s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC54",,,,,,,,,,,,,,,
,,,,"0.872","ObjectId(""5b4ccc9ce6b1a819a85d6a83"")","6",,,"-","4",,,,,"1",,,,"balance","4","4",,"5","0.5","5",,,,"-6.73s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC54",,,,,,,,,,,,,,,
,,,,"0.856","ObjectId(""5b4ccca2e6b1a819a85d6a85"")","6",,,"-","4",,,,,"1",,,,"balance","4","4",,"5","0.5","5",,,,"-6.81s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC54",,,,,,,,,,,,,,,
,,,,"0.944","ObjectId(""5b4ccca7e6b1a819a85d6a87"")","6",,,"-","4",,,,,"1",,,,"balance","4","4",,"5","0.5","5",,,,"-6.07s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC54",,,,,,,,,,,,,,,
,,,,"0.913","ObjectId(""5b4cccace6b1a819a85d6a89"")","6",,,"-","4",,,,,"1",,,,"balance","4","4",,"5","0.5","5",,,,"-6.32s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC54",,,,,,,,,,,,,,,
,,,,"0.862","ObjectId(""5b4cccb1e6b1a819a85d6a8b"")","6",,,"-","4",,,,,"1",,,,"balance","4","4",,"5","0.5","5",,,,"-6.76s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC54",,,,,,,,,,,,,,,
,,,,"0.856","ObjectId(""5b4cccb6e6b1a819a85d6a8d"")","6",,,"-","4",,,,,"1",,,,"balance","4","4",,"5","0.5","5",,,,"-6.79s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC54",,,,,,,,,,,,,,,
,,,,"0.933","ObjectId(""5b4cccbae6b1a819a85d6a8f"")","6",,,"-","4",,,,,"1",,,,"balance","4","4",,"5","0.5","5",,,,"-6.15s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC54",,,,,,,,,,,,,,,
,,,,"0.923","ObjectId(""5b4cccbfe6b1a819a85d6a91"")","6",,,"-","4",,,,,"1",,,,"balance","4","4",,"5","0.5","5",,,,"-6.21s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC54",,,,,,,,,,,,,,,
,,,,"0.882","ObjectId(""5b4cccc4e6b1a819a85d6a93"")","6",,,"-","4",,,,,"1",,,,"balance","4","4",,"5","0.5","5",,,,"-6.59s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC54",,,,,,,,,,,,,,,
,,,,"0.821","ObjectId(""5b4cccc9e6b1a819a85d6a95"")","6",,,"-","4",,,,,"1",,,,"balance","4","4",,"5","0.5","5",,,,"-6.92s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC54",,,,,,,,,,,,,,,
,,,,"0.877","ObjectId(""5b4ccccee6b1a819a85d6a97"")","6",,,"-","4",,,,,"1",,,,"balance","4","4",,"5","0.5","5",,,,"-6.68s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC54",,,,,,,,,,,,,,,
,,,,"0.667","ObjectId(""5b4cccd8e6b1a819a85d6a99"")","6",,,"-","4",,,,,"1",,,,"balance","4","4",,"5","0.5","5",,,,"-7.39s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC54",,,,,,,,,,,,,,,
,,,,"0.723","ObjectId(""5b4cccdde6b1a819a85d6a9b"")","6",,,"-","4",,,,,"1",,,,"balance","4","4",,"5","0.5","5",,,,"-7.26s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC54",,,,,,,,,,,,,,,
,,,,"0.713","ObjectId(""5b4ccce1e6b1a819a85d6a9d"")","6",,,"-","4",,,,,"1",,,,"balance","4","4",,"5","0.5","5",,,,"-7.31s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC54",,,,,,,,,,,,,,,
,,,,"0.636","ObjectId(""5b4ccce6e6b1a819a85d6a9f"")","6",,,"-","4",,,,,"1",,,,"balance","4","4",,"5","0.5","5",,,,"-7.45s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC54",,,,,,,,,,,,,,,
,,,,"0.749","ObjectId(""5b4ccceee6b1a819a85d6aa1"")","6",,,"-","4",,,,,"1",,,,"balance","4","4",,"5","0.5","5",,,,"-7.20s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC54",,,,,,,,,,,,,,,
,,,,"0.615","ObjectId(""5b4cccf3e6b1a819a85d6aa3"")","6",,,"-","4",,,,,"1",,,,"balance","4","4",,"5","0.5","5",,,,"-7.48s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC54",,,,,,,,,,,,,,,
,,,,"0.656","ObjectId(""5b4cccf8e6b1a819a85d6aa5"")","6",,,"-","4",,,,,"1",,,,"balance","4","4",,"5","0.5","5",,,,"-7.45s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC54",,,,,,,,,,,,,,,
,,,,"0.800","ObjectId(""5b4cccfde6b1a819a85d6aa7"")","6",,,"-","4",,,,,"1",,,,"balance","4","4",,"5","0.5","5",,,,"-7.03s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC54",,,,,,,,,,,,,,,
,,,,"0.738","ObjectId(""5b4ccd02e6b1a819a85d6aa9"")","6",,,"-","4",,,,,"1",,,,"balance","4","4",,"5","0.5","5",,,,"-7.23s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC54",,,,,,,,,,,,,,,
,,,,"0.703","ObjectId(""5b4ccd06e6b1a819a85d6aab"")","6",,,"-","4",,,,,"1",,,,"balance","4","4",,"5","0.5","5",,,,"-7.34s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC54",,,,,,,,,,,,,,,
,,,,"0.774","ObjectId(""5b4ccd0be6b1a819a85d6aad"")","6",,,"-","4",,,,,"1",,,,"balance","4","4",,"5","0.5","5",,,,"-7.12s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC54",,,,,,,,,,,,,,,
,,,,"0.764","ObjectId(""5b4ccd10e6b1a819a85d6aaf"")","6",,,"-","4",,,,,"1",,,,"balance","4","4",,"5","0.5","5",,,,"-7.14s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC54",,,,,,,,,,,,,,,
,,,,"0.810","ObjectId(""5b4ccd15e6b1a819a85d6ab1"")","6",,,"-","4",,,,,"1",,,,"balance","4","4",,"5","0.5","5",,,,"-6.98s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC54",,,,,,,,,,,,,,,
,,,,"0.790","ObjectId(""5b4ccd1ae6b1a819a85d6ab3"")","6",,,"-","4",,,,,"1",,,,"balance","4","4",,"5","0.5","5",,,,"-7.06s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC54",,,,,,,,,,,,,,,
,,,,"0.682","ObjectId(""5b4ccd1fe6b1a819a85d6ab5"")","6",,,"-","4",,,,,"1",,,,"balance","4","4",,"5","0.5","5",,,,"-7.37s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC54",,,,,,,,,,,,,,,
,,,,"0.446","ObjectId(""5b4ccd28e6b1a819a85d6ab7"")","6",,,"-","4",,,,,"1",,,,"balance","4","4",,"5","0.5","5",,,,"-7.67s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC54",,,,,,,,,,,,,,,
,,,,"0.405","ObjectId(""5b4ccd2de6b1a819a85d6ab9"")","6",,,"-","4",,,,,"1",,,,"balance","4","4",,"5","0.5","5",,,,"-7.72s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC54",,,,,,,,,,,,,,,
,,,,"0.503","ObjectId(""5b4ccd32e6b1a819a85d6abb"")","6",,,"-","4",,,,,"1",,,,"balance","4","4",,"5","0.5","5",,,,"-7.61s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC54",,,,,,,,,,,,,,,
,,,,"0.415","ObjectId(""5b4ccd37e6b1a819a85d6abd"")","6",,,"-","4",,,,,"1",,,,"balance","4","4",,"5","0.5","5",,,,"-7.70s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC54",,,,,,,,,,,,,,,
,,,,"0.364","ObjectId(""5b4ccd3ce6b1a819a85d6abf"")","6",,,"-","4",,,,,"1",,,,"balance","4","4",,"5","0.5","5",,,,"-7.72s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC54",,,,,,,,,,,,,,,
,,,,"0.436","ObjectId(""5b4ccd41e6b1a819a85d6ac1"")","6",,,"-","4",,,,,"1",,,,"balance","4","4",,"5","0.5","5",,,,"-7.70s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC54",,,,,,,,,,,,,,,
,,,,"0.390","ObjectId(""5b4ccd45e6b1a819a85d6ac3"")","6",,,"-","4",,,,,"1",,,,"balance","4","4",,"5","0.5","5",,,,"-7.72s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC54",,,,,,,,,,,,,,,
,,,,"0.472","ObjectId(""5b4ccd4ae6b1a819a85d6ac5"")","6",,,"-","4",,,,,"1",,,,"balance","4","4",,"5","0.5","5",,,,"-7.67s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC54",,,,,,,,,,,,,,,
,,,,"0.344","ObjectId(""5b4ccd4fe6b1a819a85d6ac7"")","6",,,"-","4",,,,,"1",,,,"balance","4","4",,"5","0.5","5",,,,"-7.75s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC54",,,,,,,,,,,,,,,
,,,,"0.564","ObjectId(""5b4ccd54e6b1a819a85d6ac9"")","6",,,"-","4",,,,,"1",,,,"balance","4","4",,"5","0.5","5",,,,"-7.56s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC54",,,,,,,,,,,,,,,
,,,,"0.579","ObjectId(""5b4ccd59e6b1a819a85d6acb"")","6",,,"-","4",,,,,"1",,,,"balance","4","4",,"5","0.5","5",,,,"-7.53s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC54",,,,,,,,,,,,,,,
,,,,"0.354","ObjectId(""5b4ccd5ee6b1a819a85d6acd"")","6",,,"-","4",,,,,"1",,,,"balance","4","4",,"5","0.5","5",,,,"-7.75s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC54",,,,,,,,,,,,,,,
,,,,"0.590","ObjectId(""5b4ccd63e6b1a819a85d6acf"")","6",,,"-","4",,,,,"1",,,,"balance","4","4",,"5","0.5","5",,,,"-7.50s-1（log）",,,,,,,,,"",,,,,,,"Caron P,Ramusat C,Diologent F.Influence of the γ’ fraction on the γ/γ’ topological inversion during high temperature creep of single crystal superaalloys[J].Superalloys 2008,2008:159-167.","10.11961/mater0203.MGI.20171221.ds.0067","尹海清","摘录","徐斌","2018-01-09",,,,,"MC54",,,,,,,,,,,,,,,
