"/加工温度(4h于1080℃（1980℉）","/加工温度(4h于1110℃（2030℉）","/油淬)，试样盘尺寸","/油淬与时效)，试样盘尺寸","/温度","/状态","/空冷)，试样盘尺寸","/组成","_id","Al","B","C","Cb","Co","Cr","Fe","Hf","Mn","Mo","N","Nb","Ni","Re","Si","Ta","Ti","W","Y","Zr","一次时效/温度","一次时效及空冷/时间","二次时效/温度","二次时效及空冷/时间","力学性能/总延伸率A","固溶/时间","固溶/温度","固溶处理油淬/时间","固溶处理油淬/温度","固溶热处理/加热时间","固溶热处理/加热温度","固溶热处理/升温速度","固溶热处理/炉冷时间","固溶热处理/炉冷温度","固溶热处理/第一次保温时间","固溶热处理/第一次保温温度","固溶热处理/第三次保温时间","固溶热处理/第三次保温温度","固溶热处理/第二次保温时间","固溶热处理/第二次保温温度","固溶热处理/第四次保温时间","固溶热处理/第四次保温温度","均匀化处理/时间","均匀化处理/温度","备注","应力破裂测试/力","应力破裂测试/温度","拉伸实验/测试温度","拉伸测试/ 温度","拉伸测试/测试温度","拉伸测试/温度","持久性极限试验/应力","持久性极限试验/时间","持久极限试验/温度","持久测试/应力","持久测试/温度","摘录出处","数据DOI","数据审核者","数据来源方式","数据生产者","数据采集时间","时效/低温时效温度","时效/高温时效温度","时效处理/时间","时效处理/温度","时效处理空冷/时间","时效处理空冷/温度","最小量热等静压制的/试验温度","材料牌号","标准热处理后油淬/时间","棒料拉伸测试/温度","测试温度/温度","测量温度/温度","热处理1/时间","热处理1/温度","热处理2/时间","热处理2/温度","热处理3/时间","热处理3/温度","热处理与测试/保温时间(第一步)","热处理与测试/保温时间(第二步)","热处理与测试/冷却方式(第一步)","热处理与测试/冷却方式(第二步)","热处理与测试/测试温度","热处理与测试/温度(第一步)","热处理与测试/温度(第二步)","热处理工艺/一次空冷温度","热处理工艺/二次空冷温度","热处理工艺/冷却时间","热处理工艺/冷去时间","热处理工艺/炉冷温度","热处理工艺/空冷温度","热挤压/热挤压温度","热等静压制和挤压的/试验温度","热等静压制和锻造的/试验温度","热等静压制的/试验温度","热等静压制的（a）/试验温度","热轧/厚度","热轧/温度","热轧/热轧时间","热轧/热轧温度","焊前热处理/时间","焊前热处理/温度","片料拉伸测试/温度","直径/坯料直径","真空热挤/挤压率","真空热挤/温度","硼含量/体积比浓度","空冷热处理1/时间","空冷热处理1/温度","空冷热处理2/时间","空冷热处理2/温度","空冷热处理3/时间","空冷热处理3/温度","第1步热处理/时间","第1步热处理/温度","第2步热处理/冷却速率","第2步热处理/时间","第2步热处理/温度","第2步热处理/空冷","第3步热处理/时间","第3步热处理/温度","第3步热处理/空冷","第4步热处理/时间","第4步热处理/温度","第一次轧制/温度","第二次轧制/温度","等温锻造/变形量","等温锻造/温度","蠕变断裂测试/拉力","蠕变断裂测试/温度","蠕变测试/时间","蠕变测试/测试温度","蠕变测试/温度","蠕变测试/蠕变应力","蠕变测试/蠕变时间","蠕变试验/应力","蠕变试验/时间","蠕变试验/温度","试样置于高温/放置温度","退火/退火时间","退火/退火温度","重量/铸锭重量","锻造和锻轧的/试验温度"
,,,,,,,,"ObjectId(""5b4d1074e6b1a819a85d8455"")","6","0.013","0.13wt.%",,"10","8",,,,"6",,"2.15","Balance",,,,"1",,,"0.08",,,,,"2.95857%",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,"Meng Z, Sun G, Li M, et al. The Strengthening Effect of Tantalum in Nickel-Base Superalloys[C]// Superalloys. 1984:563-693.","","10.11961/mater0203.MGI.20171221.ds.0048","摘录","李龙飞","2018-01-09",,,,,,,,"B1900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"490Mpa","841.38h","760℃",,,,,
,,,,,,,,"ObjectId(""5b4d1079e6b1a819a85d8457"")","6","0.013","0.13wt.%",,"10","8",,,,"6",,"2.15","Balance",,,,"1",,,"0.08",,,,,"2.0868%",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,"Meng Z, Sun G, Li M, et al. The Strengthening Effect of Tantalum in Nickel-Base Superalloys[C]// Superalloys. 1984:563-693.","","10.11961/mater0203.MGI.20171221.ds.0048","摘录","李龙飞","2018-01-09",,,,,,,,"B1900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"490Mpa","564.72h","760℃",,,,,
,,,,,,,,"ObjectId(""5b4d107ee6b1a819a85d8459"")","6","0.013","0.13wt.%",,"10","8",,,,"6",,"2.15","Balance",,,,"1",,,"0.08",,,,,"1.57624%",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,"Meng Z, Sun G, Li M, et al. The Strengthening Effect of Tantalum in Nickel-Base Superalloys[C]// Superalloys. 1984:563-693.","","10.11961/mater0203.MGI.20171221.ds.0048","摘录","李龙飞","2018-01-09",,,,,,,,"B1900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"490Mpa","351.21h","760℃",,,,,
,,,,,,,,"ObjectId(""5b4d1083e6b1a819a85d845b"")","6","0.013","0.13wt.%",,"10","8",,,,"6",,"2.15","Balance",,,,"1",,,"0.08",,,,,"2.69278%",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,"Meng Z, Sun G, Li M, et al. The Strengthening Effect of Tantalum in Nickel-Base Superalloys[C]// Superalloys. 1984:563-693.","","10.11961/mater0203.MGI.20171221.ds.0048","摘录","李龙飞","2018-01-09",,,,,,,,"B1900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"490Mpa","778.53h","760℃",,,,,
,,,,,,,,"ObjectId(""5b4d1088e6b1a819a85d845d"")","6","0.013","0.13wt.%",,"10","8",,,,"6",,"2.15","Balance",,,,"1",,,"0.08",,,,,"4.19462%",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,"Meng Z, Sun G, Li M, et al. The Strengthening Effect of Tantalum in Nickel-Base Superalloys[C]// Superalloys. 1984:563-693.","","10.11961/mater0203.MGI.20171221.ds.0048","摘录","李龙飞","2018-01-09",,,,,,,,"B1900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"604Mpa","901h","7℃",,,,,
,,,,,,,,"ObjectId(""5b4d108de6b1a819a85d845f"")","6","0.013","0.13wt.%",,"10","8",,,,"6",,"2.15","Balance",,,,"1",,,"0.08",,,,,"2.48469%",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,"Meng Z, Sun G, Li M, et al. The Strengthening Effect of Tantalum in Nickel-Base Superalloys[C]// Superalloys. 1984:563-693.","","10.11961/mater0203.MGI.20171221.ds.0048","摘录","李龙飞","2018-01-09",,,,,,,,"B1900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"490Mpa","695.18h","760℃",,,,,
,,,,,,,,"ObjectId(""5b4d1096e6b1a819a85d8461"")","6","0.013","0.13wt.%",,"10","8",,,,"6",,,"Balance",,,"6.4","1",,,"0.08",,,,,"3.84267%",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,"Meng Z, Sun G, Li M, et al. The Strengthening Effect of Tantalum in Nickel-Base Superalloys[C]// Superalloys. 1984:563-693.","","10.11961/mater0203.MGI.20171221.ds.0048","摘录","李龙飞","2018-01-09",,,,,,,,"B1900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"604Mpa","902h","7℃",,,,,
,,,,,,,,"ObjectId(""5b4d109ce6b1a819a85d8463"")","6","0.013","0.13wt.%",,"10","8",,,,"6",,,"Balance",,,"6.4","1",,,"0.08",,,,,"5.50047%",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,"Meng Z, Sun G, Li M, et al. The Strengthening Effect of Tantalum in Nickel-Base Superalloys[C]// Superalloys. 1984:563-693.","","10.11961/mater0203.MGI.20171221.ds.0048","摘录","李龙飞","2018-01-09",,,,,,,,"B1900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"604Mpa","902h","7℃",,,,,
,,,,,,,,"ObjectId(""5b4d10a1e6b1a819a85d8465"")","6","0.013","0.13wt.%",,"10","8",,,,"6",,,"Balance",,,"6.4","1",,,"0.08",,,,,"6.85421%",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,"Meng Z, Sun G, Li M, et al. The Strengthening Effect of Tantalum in Nickel-Base Superalloys[C]// Superalloys. 1984:563-693.","","10.11961/mater0203.MGI.20171221.ds.0048","摘录","李龙飞","2018-01-09",,,,,,,,"B1900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"604Mpa","902h","7℃",,,,,
,,,,,,,,"ObjectId(""5b4d10a6e6b1a819a85d8467"")","6","0.013","0.13wt.%",,"10","8",,,,"6",,,"Balance",,,"6.4","1",,,"0.08",,,,,"6.32023%",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,"Meng Z, Sun G, Li M, et al. The Strengthening Effect of Tantalum in Nickel-Base Superalloys[C]// Superalloys. 1984:563-693.","","10.11961/mater0203.MGI.20171221.ds.0048","摘录","李龙飞","2018-01-09",,,,,,,,"B1900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"604Mpa","902h","7℃",,,,,
,,,,,,,,"ObjectId(""5b4d10aae6b1a819a85d8469"")","6","0.013","0.13wt.%",,"10","8",,,,"6",,,"Balance",,,"6.4","1",,,"0.08",,,,,"7.25494%",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,"Meng Z, Sun G, Li M, et al. The Strengthening Effect of Tantalum in Nickel-Base Superalloys[C]// Superalloys. 1984:563-693.","","10.11961/mater0203.MGI.20171221.ds.0048","摘录","李龙飞","2018-01-09",,,,,,,,"B1900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"604Mpa","902h","7℃",,,,,
,,,,,,,,"ObjectId(""5b4d10afe6b1a819a85d846b"")","6","0.013","0.13wt.%",,"10","8",,,,"6",,"2.15","Balance",,,,"1",,,"0.08",,,,,"0.304981%",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,"Meng Z, Sun G, Li M, et al. The Strengthening Effect of Tantalum in Nickel-Base Superalloys[C]// Superalloys. 1984:563-693.","","10.11961/mater0203.MGI.20171221.ds.0048","摘录","李龙飞","2018-01-09",,,,,,,,"B1900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"490Mpa","16.4528h","760℃",,,,,
,,,,,,,,"ObjectId(""5b4d10b4e6b1a819a85d846d"")","6","0.013","0.13wt.%",,"10","8",,,,"6",,,"Balance",,,"6.4","1",,,"0.08",,,,,"5.06191%",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,"Meng Z, Sun G, Li M, et al. The Strengthening Effect of Tantalum in Nickel-Base Superalloys[C]// Superalloys. 1984:563-693.","","10.11961/mater0203.MGI.20171221.ds.0048","摘录","李龙飞","2018-01-09",,,,,,,,"B1900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"604Mpa","902h","7℃",,,,,
,,,,,,,,"ObjectId(""5b4d10b9e6b1a819a85d846f"")","6","0.013","0.13wt.%",,"10","8",,,,"6",,,"Balance",,,"6.4","1",,,"0.08",,,,,"5.93892%",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,"Meng Z, Sun G, Li M, et al. The Strengthening Effect of Tantalum in Nickel-Base Superalloys[C]// Superalloys. 1984:563-693.","","10.11961/mater0203.MGI.20171221.ds.0048","摘录","李龙飞","2018-01-09",,,,,,,,"B1900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"604Mpa","902h","7℃",,,,,
,,,,,,,,"ObjectId(""5b4d10bee6b1a819a85d8471"")","6","0.013","0.13wt.%",,"10","8",,,,"6",,,"Balance",,,"6.4","1",,,"0.08",,,,,"4.33802%",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,"Meng Z, Sun G, Li M, et al. The Strengthening Effect of Tantalum in Nickel-Base Superalloys[C]// Superalloys. 1984:563-693.","","10.11961/mater0203.MGI.20171221.ds.0048","摘录","李龙飞","2018-01-09",,,,,,,,"B1900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"604Mpa","902h","7℃",,,,,
,,,,,,,,"ObjectId(""5b4d10c3e6b1a819a85d8473"")","6","0.013","0.13wt.%",,"10","8",,,,"6",,,"Balance",,,"6.4","1",,,"0.08",,,,,"8.15137%",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,"Meng Z, Sun G, Li M, et al. The Strengthening Effect of Tantalum in Nickel-Base Superalloys[C]// Superalloys. 1984:563-693.","","10.11961/mater0203.MGI.20171221.ds.0048","摘录","李龙飞","2018-01-09",,,,,,,,"B1900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"604Mpa","902h","7℃",,,,,
,,,,,,,,"ObjectId(""5b4d10c8e6b1a819a85d8475"")","6","0.013","0.13wt.%",,"10","8",,,,"6",,"2.15","Balance",,,,"1",,,"0.08",,,,,"0.476042%",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,"Meng Z, Sun G, Li M, et al. The Strengthening Effect of Tantalum in Nickel-Base Superalloys[C]// Superalloys. 1984:563-693.","","10.11961/mater0203.MGI.20171221.ds.0048","摘录","李龙飞","2018-01-09",,,,,,,,"B1900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"490Mpa","47.9973h","760℃",,,,,
,,,,,,,,"ObjectId(""5b4d10cde6b1a819a85d8477"")","6","0.013","0.13wt.%",,"10","8",,,,"6",,"2.15","Balance",,,,"1",,,"0.08",,,,,"0.951288%",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,"Meng Z, Sun G, Li M, et al. The Strengthening Effect of Tantalum in Nickel-Base Superalloys[C]// Superalloys. 1984:563-693.","","10.11961/mater0203.MGI.20171221.ds.0048","摘录","李龙飞","2018-01-09",,,,,,,,"B1900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"490Mpa","132.18h","760℃",,,,,
,,,,,,,,"ObjectId(""5b4d10d2e6b1a819a85d8479"")","6","0.013","0.13wt.%",,"10","8",,,,"6",,,"Balance",,,"6.4","1",,,"0.08",,,,,"4.6998%",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,"Meng Z, Sun G, Li M, et al. The Strengthening Effect of Tantalum in Nickel-Base Superalloys[C]// Superalloys. 1984:563-693.","","10.11961/mater0203.MGI.20171221.ds.0048","摘录","李龙飞","2018-01-09",,,,,,,,"B1900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"604Mpa","902h","7℃",,,,,
,,,,,,,,"ObjectId(""5b4d10d7e6b1a819a85d847b"")","6","0.013","0.13wt.%",,"10","8",,,,"6",,,"Balance",,,"6.4","1",,,"0.08",,,,,"7.65522%",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,"Meng Z, Sun G, Li M, et al. The Strengthening Effect of Tantalum in Nickel-Base Superalloys[C]// Superalloys. 1984:563-693.","","10.11961/mater0203.MGI.20171221.ds.0048","摘录","李龙飞","2018-01-09",,,,,,,,"B1900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"604Mpa","902h","7℃",,,,,
,,,,,,,,"ObjectId(""5b4d10dbe6b1a819a85d847d"")","6","0.013","0.13wt.%",,"10","8",,,,"6",,"2.15","Balance",,,,"1",,,"0.08",,,,,"0.723662%",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,"Meng Z, Sun G, Li M, et al. The Strengthening Effect of Tantalum in Nickel-Base Superalloys[C]// Superalloys. 1984:563-693.","","10.11961/mater0203.MGI.20171221.ds.0048","摘录","李龙飞","2018-01-09",,,,,,,,"B1900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"490Mpa","69.4412h","760℃",,,,,
,,,,,,,,"ObjectId(""5b4d10e5e6b1a819a85d847f"")","6","0.013","0.13wt.%",,"10","8",,,,"6",,,"Balance",,,"6.4","1",,,"0.08",,,,,"1.68534%",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,"Meng Z, Sun G, Li M, et al. The Strengthening Effect of Tantalum in Nickel-Base Superalloys[C]// Superalloys. 1984:563-693.","","10.11961/mater0203.MGI.20171221.ds.0048","摘录","李龙飞","2018-01-09",,,,,,,,"B1900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"604Mpa","901h","7℃",,,,,
,,,,,,,,"ObjectId(""5b4d10eae6b1a819a85d8481"")","6","0.013","0.13wt.%",,"10","8",,,,"6",,,"Balance",,,"6.4","1",,,"0.08",,,,,"3.53849%",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,"Meng Z, Sun G, Li M, et al. The Strengthening Effect of Tantalum in Nickel-Base Superalloys[C]// Superalloys. 1984:563-693.","","10.11961/mater0203.MGI.20171221.ds.0048","摘录","李龙飞","2018-01-09",,,,,,,,"B1900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"604Mpa","902h","7℃",,,,,
,,,,,,,,"ObjectId(""5b4d10efe6b1a819a85d8483"")","6","0.013","0.13wt.%",,"10","8",,,,"6",,,"Balance",,,"6.4","1",,,"0.08",,,,,"2.51554%",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,"Meng Z, Sun G, Li M, et al. The Strengthening Effect of Tantalum in Nickel-Base Superalloys[C]// Superalloys. 1984:563-693.","","10.11961/mater0203.MGI.20171221.ds.0048","摘录","李龙飞","2018-01-09",,,,,,,,"B1900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"604Mpa","901h","7℃",,,,,
,,,,,,,,"ObjectId(""5b4d10f4e6b1a819a85d8485"")","6","0.013","0.13wt.%",,"10","8",,,,"6",,,"Balance",,,"6.4","1",,,"0.08",,,,,"2.32642%",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,"Meng Z, Sun G, Li M, et al. The Strengthening Effect of Tantalum in Nickel-Base Superalloys[C]// Superalloys. 1984:563-693.","","10.11961/mater0203.MGI.20171221.ds.0048","摘录","李龙飞","2018-01-09",,,,,,,,"B1900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"604Mpa","901h","7℃",,,,,
,,,,,,,,"ObjectId(""5b4d10f9e6b1a819a85d8487"")","6","0.013","0.13wt.%",,"10","8",,,,"6",,,"Balance",,,"6.4","1",,,"0.08",,,,,"3.12106%",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,"Meng Z, Sun G, Li M, et al. The Strengthening Effect of Tantalum in Nickel-Base Superalloys[C]// Superalloys. 1984:563-693.","","10.11961/mater0203.MGI.20171221.ds.0048","摘录","李龙飞","2018-01-09",,,,,,,,"B1900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"604Mpa","902h","7℃",,,,,
,,,,,,,,"ObjectId(""5b4d10fde6b1a819a85d8489"")","6","0.013","0.13wt.%",,"10","8",,,,"6",,,"Balance",,,"6.4","1",,,"0.08",,,,,"1.15957%",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,"Meng Z, Sun G, Li M, et al. The Strengthening Effect of Tantalum in Nickel-Base Superalloys[C]// Superalloys. 1984:563-693.","","10.11961/mater0203.MGI.20171221.ds.0048","摘录","李龙飞","2018-01-09",,,,,,,,"B1900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"604Mpa","901h","7℃",,,,,
,,,,,,,,"ObjectId(""5b4d1102e6b1a819a85d848b"")","6","0.013","0.13wt.%",,"10","8",,,,"6",,,"Balance",,,"6.4","1",,,"0.08",,,,,"1.38446%",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,"Meng Z, Sun G, Li M, et al. The Strengthening Effect of Tantalum in Nickel-Base Superalloys[C]// Superalloys. 1984:563-693.","","10.11961/mater0203.MGI.20171221.ds.0048","摘录","李龙飞","2018-01-09",,,,,,,,"B1900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"604Mpa","901h","7℃",,,,,
,,,,,,,,"ObjectId(""5b4d1107e6b1a819a85d848d"")","6","0.013","0.13wt.%",,"10","8",,,,"6",,,"Balance",,,"6.4","1",,,"0.08",,,,,"1.27201%",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,"Meng Z, Sun G, Li M, et al. The Strengthening Effect of Tantalum in Nickel-Base Superalloys[C]// Superalloys. 1984:563-693.","","10.11961/mater0203.MGI.20171221.ds.0048","摘录","李龙飞","2018-01-09",,,,,,,,"B1900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"604Mpa","901h","7℃",,,,,
,,,,,,,,"ObjectId(""5b4d110ce6b1a819a85d848f"")","6","0.013","0.13wt.%",,"10","8",,,,"6",,,"Balance",,,"6.4","1",,,"0.08",,,,,"2.93148%",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,"Meng Z, Sun G, Li M, et al. The Strengthening Effect of Tantalum in Nickel-Base Superalloys[C]// Superalloys. 1984:563-693.","","10.11961/mater0203.MGI.20171221.ds.0048","摘录","李龙飞","2018-01-09",,,,,,,,"B1900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"604Mpa","902h","7℃",,,,,
,,,,,,,,"ObjectId(""5b4d1111e6b1a819a85d8491"")","6","0.013","0.13wt.%",,"10","8",,,,"6",,,"Balance",,,"6.4","1",,,"0.08",,,,,"1.87412%",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,"Meng Z, Sun G, Li M, et al. The Strengthening Effect of Tantalum in Nickel-Base Superalloys[C]// Superalloys. 1984:563-693.","","10.11961/mater0203.MGI.20171221.ds.0048","摘录","李龙飞","2018-01-09",,,,,,,,"B1900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"604Mpa","901h","7℃",,,,,
,,,,,,,,"ObjectId(""5b4d1116e6b1a819a85d8493"")","6","0.013","0.13wt.%",,"10","8",,,,"6",,,"Balance",,,"6.4","1",,,"0.08",,,,,"1.53496%",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,"Meng Z, Sun G, Li M, et al. The Strengthening Effect of Tantalum in Nickel-Base Superalloys[C]// Superalloys. 1984:563-693.","","10.11961/mater0203.MGI.20171221.ds.0048","摘录","李龙飞","2018-01-09",,,,,,,,"B1900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"604Mpa","901h","7℃",,,,,
,,,,,,,,"ObjectId(""5b4d111be6b1a819a85d8495"")","6","0.013","0.13wt.%",,"10","8",,,,"6",,,"Balance",,,"6.4","1",,,"0.08",,,,,"3.31086%",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,"Meng Z, Sun G, Li M, et al. The Strengthening Effect of Tantalum in Nickel-Base Superalloys[C]// Superalloys. 1984:563-693.","","10.11961/mater0203.MGI.20171221.ds.0048","摘录","李龙飞","2018-01-09",,,,,,,,"B1900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"604Mpa","902h","7℃",,,,,
,,,,,,,,"ObjectId(""5b4d1120e6b1a819a85d8497"")","6","0.013","0.13wt.%",,"10","8",,,,"6",,,"Balance",,,"6.4","1",,,"0.08",,,,,"2.17569%",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,"Meng Z, Sun G, Li M, et al. The Strengthening Effect of Tantalum in Nickel-Base Superalloys[C]// Superalloys. 1984:563-693.","","10.11961/mater0203.MGI.20171221.ds.0048","摘录","李龙飞","2018-01-09",,,,,,,,"B1900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"604Mpa","901h","7℃",,,,,
,,,,,,,,"ObjectId(""5b4d1125e6b1a819a85d8499"")","6","0.013","0.13wt.%",,"10","8",,,,"6",,,"Balance",,,"6.4","1",,,"0.08",,,,,"2.70409%",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,"Meng Z, Sun G, Li M, et al. The Strengthening Effect of Tantalum in Nickel-Base Superalloys[C]// Superalloys. 1984:563-693.","","10.11961/mater0203.MGI.20171221.ds.0048","摘录","李龙飞","2018-01-09",,,,,,,,"B1900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"604Mpa","901h","7℃",,,,,
,,,,,,,,"ObjectId(""5b4d112ae6b1a819a85d849b"")","6","0.013","0.13wt.%",,"10","8",,,,"6",,,"Balance",,,"6.4","1",,,"0.08",,,,,"1.98657%",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,"Meng Z, Sun G, Li M, et al. The Strengthening Effect of Tantalum in Nickel-Base Superalloys[C]// Superalloys. 1984:563-693.","","10.11961/mater0203.MGI.20171221.ds.0048","摘录","李龙飞","2018-01-09",,,,,,,,"B1900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"604Mpa","901h","7℃",,,,,
,,,,,,,,"ObjectId(""5b4d1134e6b1a819a85d849d"")","6","0.013","0.13wt.%",,"10","8",,,,"6",,,"Balance",,,"6.4","1",,,"0.08",,,,,"0.511135%",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,"Meng Z, Sun G, Li M, et al. The Strengthening Effect of Tantalum in Nickel-Base Superalloys[C]// Superalloys. 1984:563-693.","","10.11961/mater0203.MGI.20171221.ds.0048","摘录","李龙飞","2018-01-09",,,,,,,,"B1900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"490Mpa","187.67h","760℃",,,,,
